"Date","Open","High","Low","Close","Volume","DOW","log_returns"
2014-03-10,115.45,115.94,114.12,115.84,6203531,"Monday",0.00658238995405913
2014-03-17,114.26,115.29,114.13,115.07,5895674,"Monday",0.00846538196733704
2014-03-24,116,116.69,115.65,115.85,5386996,"Monday",0.00190081273751463
2014-03-31,118.79,119.62,118.48,118.91,5482812,"Monday",0.00345394387430176
2014-04-07,118.32,118.82,117.34,117.34,5241259,"Monday",-0.0123657034308309
2014-04-14,117.84,118.83,117.34,118.7,6819190,"Monday",0.0141689894289474
2014-04-21,123.05,124.4,123.05,124.24,6351118,"Monday",0.00451759400131913
2014-04-28,124.26,126.06,124.25,125.73,7687848,"Monday",0.0139358334133393
2014-05-05,124.82,125.85,124.34,125.36,4224353,"Monday",0.00511837329824427
2014-05-12,125.57,125.57,124.63,125.24,4914743,"Monday",0.00167818795129637
2014-05-19,122.95,123.42,122.85,122.95,4045979,"Monday",-0.00186893159669577
2014-06-02,122.93,123.04,122.01,122.21,3689833,"Monday",-0.0047347027225122
2014-06-09,124.01,124.64,123.88,124.37,3660777,"Monday",0.00144834270570815
2014-06-16,127.15,128.8,127.14,128.54,7074254,"Monday",0.0100079021384945
2014-06-23,132.52,133.57,132.42,132.98,11010250,"Monday",0.00482437239039513
2014-06-30,130.15,130.63,129.37,130.55,5708219,"Monday",0.00145644117577692
2014-07-07,130.44,130.64,130.02,130.47,3659977,"Monday",-0.00550333881528253
2014-07-14,128.8,129.5,128.38,129.26,4135861,"Monday",0.00613046579123111
2014-07-21,130.11,131.34,130.01,131.29,3719336,"Monday",0.00687865751063832
2014-07-28,133.56,133.8,132.89,133.24,4625241,"Monday",-0.00247367166353474
2014-08-04,127.69,128.36,126.03,128.17,7360036,"Monday",0.00210879915693507
2014-08-11,128.16,128.67,127.54,127.71,3466541,"Monday",-0.00117384683040989
2014-08-18,126.27,126.59,125.63,126.3,4630044,"Monday",0.00158478638557114
2014-08-25,127.57,128.07,127.38,127.84,2645710,"Monday",0.00572662871138707
2014-09-08,126.68,126.75,125.69,126.21,4209166,"Monday",-0.00938455686752349
2014-09-15,122.35,124.78,122.06,124.24,5445646,"Monday",0.0127988786425934
2014-09-22,124.6,124.92,123.47,123.49,5850510,"Monday",-0.0105522748055966
2014-09-29,120.72,120.74,119.14,120.55,6794683,"Monday",-0.00760271408499946
2014-10-06,117.91,119.05,117.28,118.09,5410741,"Monday",0.003223073188801
2014-10-13,113.55,114.59,111.85,112.03,7803960,"Monday",-0.016466377715628
2014-10-20,111.53,112.28,110.97,111.49,8830023,"Monday",-0.00277665994151821
