Date,Open,High,Low,Close,Volume
24-Apr-15,21.25,21.32,20.91,21.30,166024
23-Apr-15,20.99,21.32,20.91,21.18,170275
22-Apr-15,20.92,20.97,20.70,20.93,134085
21-Apr-15,21.20,21.27,20.79,20.89,148001
20-Apr-15,20.42,21.47,20.38,21.18,362249
17-Apr-15,20.67,20.79,20.31,20.44,248527
16-Apr-15,20.68,20.97,20.65,20.80,201576
15-Apr-15,20.91,20.94,20.66,20.77,230971
14-Apr-15,20.58,21.00,20.47,20.81,341133
13-Apr-15,20.76,20.86,20.51,20.63,309030
10-Apr-15,21.15,21.36,21.01,21.23,301782
9-Apr-15,21.07,21.14,20.61,21.01,308241
8-Apr-15,21.16,21.17,20.57,20.90,474282
7-Apr-15,21.59,21.64,21.16,21.21,175067
6-Apr-15,21.82,21.98,21.32,21.55,222716
2-Apr-15,21.49,21.98,21.20,21.89,293443
1-Apr-15,20.35,21.83,20.27,21.49,683162
31-Mar-15,20.99,21.07,20.15,20.40,620770
30-Mar-15,21.15,21.26,20.96,21.07,539233
27-Mar-15,21.24,21.30,20.94,21.12,209924
26-Mar-15,20.93,21.33,20.84,21.17,154405
25-Mar-15,21.72,21.72,20.98,20.99,268977
24-Mar-15,21.74,21.76,21.33,21.60,168012
23-Mar-15,21.67,21.84,21.64,21.70,234361
20-Mar-15,21.57,21.80,21.23,21.67,1270955
19-Mar-15,21.29,21.50,21.11,21.41,215263
18-Mar-15,21.07,21.37,20.86,21.29,322899
17-Mar-15,21.15,21.44,20.68,21.20,635397
16-Mar-15,20.95,21.25,20.87,21.16,359806
13-Mar-15,21.08,21.30,20.62,20.87,295779
12-Mar-15,21.00,21.48,20.88,21.06,275609
11-Mar-15,20.88,21.09,20.64,20.94,254499
10-Mar-15,20.84,21.02,20.61,20.73,271106
9-Mar-15,20.96,21.08,20.79,20.96,275593
6-Mar-15,21.64,21.66,20.77,20.86,303070
5-Mar-15,21.25,21.83,21.07,21.80,296905
4-Mar-15,21.25,21.28,21.00,21.10,234018
3-Mar-15,21.47,21.53,21.18,21.22,293816
2-Mar-15,21.28,21.82,21.20,21.49,370191
27-Feb-15,21.21,21.90,21.12,21.28,769354
26-Feb-15,22.72,22.73,21.16,21.84,748998
25-Feb-15,24.11,24.18,23.28,23.32,310257
24-Feb-15,24.02,24.18,23.87,24.03,204461
23-Feb-15,23.80,24.03,23.70,24.01,199967
20-Feb-15,23.89,24.02,23.78,23.94,199751
19-Feb-15,23.89,24.01,23.75,23.86,109425
18-Feb-15,24.06,24.19,23.83,23.95,144160
17-Feb-15,24.08,24.20,23.82,24.09,165680
13-Feb-15,23.96,24.17,23.91,24.09,189383
12-Feb-15,23.99,23.99,23.71,23.94,183898
11-Feb-15,23.94,24.06,23.72,23.90,171614
10-Feb-15,24.14,24.14,23.63,23.92,231271
9-Feb-15,24.23,24.42,23.91,23.98,205731
6-Feb-15,24.38,24.52,24.12,24.25,196465
5-Feb-15,24.37,24.37,24.04,24.28,188846
4-Feb-15,24.34,24.48,24.10,24.20,255061
3-Feb-15,23.87,24.51,23.87,24.34,274174
2-Feb-15,22.88,23.93,22.88,23.90,331377
30-Jan-15,24.01,24.19,22.95,23.28,283263
29-Jan-15,23.66,24.24,23.32,24.21,256482
28-Jan-15,24.35,24.44,23.67,23.72,177479
27-Jan-15,24.24,24.47,23.99,24.06,193734
26-Jan-15,24.26,24.50,23.97,24.43,267545
23-Jan-15,24.51,24.60,24.20,24.26,182490
22-Jan-15,23.98,24.50,23.82,24.48,330071
21-Jan-15,23.72,24.02,23.53,23.86,221636
20-Jan-15,24.04,24.12,23.39,23.70,293186
16-Jan-15,23.56,24.24,23.37,24.12,351889
15-Jan-15,23.74,23.84,23.34,23.50,257565
14-Jan-15,23.49,23.69,23.21,23.57,297399
13-Jan-15,23.88,24.23,23.16,23.48,437689
12-Jan-15,24.35,24.50,24.05,24.14,327795
9-Jan-15,24.35,24.49,24.18,24.26,338424
8-Jan-15,23.80,24.65,23.80,24.34,720541
7-Jan-15,25.60,25.63,23.77,24.29,1013375
6-Jan-15,26.07,26.58,25.21,25.66,868696
5-Jan-15,27.54,27.86,27.07,27.12,305683
2-Jan-15,28.12,28.37,27.54,27.86,277109
